,Date,P3_sap_draw,P3_actual_draw,P3_pack,P3_eff,P3_seed,Total Cullet %,Melting cost-Rs/ton/Draw,Barrier Boosting (kWh),Capacitive Boosting (kWh),Boosting (kWh),Barrier Boosting Per ton (kWh/ton),Capacitive Boosting Per ton (kWh/ton),FO-Furnace Consumption (MT),FO-Furnace Consumption (kg per MT),LPG -WE/FHs Consumption(kg),Melting Energy -Kcal//Draw of glass,Bottom Front (oC),Throat Riser (oC),LPG WE & FH (Kg /Ton/ draw),Boosting per ton (kWh/ton draw),FO density (Specific Gravity),FO consumption (Liters),FO L/ton,Defect Insp Machine%,Defect Light Inspection%,Defect Hot End Reject%,Total Defect%,Glass CE-kg,Glass Packing-kg,FURNACE COMBUSTION AIR FLOW,FURNACE GAS FLOW,FURNACE GLASS LEVEL,FURNACE OIL FLOW,FURNACE PRESSURE,LINE P3 ZONE 02 TEMPERATURE,LINE P3 ZONE 03 TEMPERATURE,WORKING END ZONE 1 TEMPERATURE,WORKING END ZONE 2 TEMPERATURE,WORKING END ZONE 3 TEMPERATURE,CIMANY CHANNEL TEMPERATURE,COMBUSTION AIR MELTING END TEMPERATURE,ELECTRODE HOLDER 1 TEMPERATURE,ELECTRODE HOLDER 2 TEMPERATURE,ELECTRODE HOLDER 3 TEMPERATURE,ELECTRODE HOLDER 4 TEMPERATURE,ELECTRODE HOLDER 5 TEMPERATURE,ELECTRODE HOLDER 6 TEMPERATURE,ELECTRODE HOLDER 7 TEMPERATURE,ELECTRODE HOLDER 8 TEMPERATURE,MELTING END BEHIND FRONT TEMPERATURE,MELTING END BOTTOM BEHIND RIGHT TEMPERATURE,MELTING END BOTTOM MIDDLE TEMPERATURE,MELTING END CROWN BEHIND TEMPERATURE,MELTING END CROWN INFRONT TEMPERATURE,MELTING END CROWN MIDDLE TEMPERATURE,REGENERATOR LEFT BOTTOM TEMPERATURE,REGENERATOR LEFT CROWN TEMPERATURE,REGENERATOR RIGHT BOTTOM TEMPERATURE,REGENERATOR RIGHT CROWN TEMPERATURE,THROAT ON SIDE TEMPERATURE,FOREHEART LINE P3 ZONE 1 BOTTOM TEMPERATURE,FOREHEART LINE P3 ZONE 1 MIDDLE TEMPERATURE,FOREHEART LINE P3 ZONE 1 TOP TEMPERATURE,FOREHEART LINE P3 ZONE 2 TEMPERATURE,FOREHEART LINE P3 ZONE 3 TEMPERATURE,PYROMETER WE ZONE 2 TEMPERATURE,PYROMETER WE ZONE 3 TEMPERATURE,THERMOCOUPLE WE ENTRANCE TEMPERATURE,CAPACITOR BOOSTING ELCTRODE 01 CURRENT,CAPACITOR BOOSTING ELCTRODE 01 TEMPERATURE,CAPACITOR BOOSTING ELCTRODE 02 CURRENT,CAPACITOR BOOSTING ELCTRODE 02 TEMPERATURE,CAPACITOR BOOSTING ELCTRODE 03 CURRENT,CAPACITOR BOOSTING ELCTRODE 03 TEMPERATURE,CAPACITOR BOOSTING ELCTRODE 04 CURRENT,CAPACITOR BOOSTING ELCTRODE 04 TEMPERATURE,CAPACITOR BOOSTING ELCTRODE 05 CURRENT,CAPACITOR BOOSTING ELCTRODE 05 TEMPERATURE,CAPACITOR BOOSTING ELCTRODE 06 CURRENT,CAPACITOR BOOSTING ELCTRODE 06 TEMPERATURE,CAPACITOR BOOSTING ELCTRODE 07 CURRENT,CAPACITOR BOOSTING ELCTRODE 07 TEMPERATURE,CAPACITOR BOOSTING ELCTRODE 08 CURRENT,CAPACITOR BOOSTING ELCTRODE 08 TEMPERATURE,CAPACITOR BOOSTING ELCTRODE 09 CURRENT,CAPACITOR BOOSTING ELCTRODE 09 TEMPERATURE,CAPACITOR BOOSTING ELCTRODE 10 CURRENT,CAPACITOR BOOSTING ELCTRODE 10 TEMPERATURE,CAPACITOR BOOSTING SERVO MOTOR,CAPACITOR BOOSTING TRANSFORMER BM POWER HYST,CAPACITOR BOOSTING TRANSFORMER BM POWER SP,CAPACITOR BOOSTING TRANSFORMER BM POWER SPH,CAPACITOR BOOSTING TRANSFORMER BM POWER SPPROD,CAPACITOR BOOSTING TRANSFORMER BM PRODUCTION,CAPACITOR BOOSTING TRANSFORMER KWH help,CAPACITOR BOOSTING TRANSFORMER KWH memo,CAPACITOR BOOSTING TRANSFORMER KWH presmonth,CAPACITOR BOOSTING TRANSFORMER KWH prvmonth,CAPACITOR BOOSTING TRANSFORMER KWH today,CAPACITOR BOOSTING TRANSFORMER KWH yesterday,CAPACITOR BOOSTING TRANSFORMER L1 L2 Po WORKING END r,CAPACITOR BOOSTING TRANSFORMER L1 L2 Volt,CAPACITOR BOOSTING TRANSFORMER L1 L3 Po WORKING END r,CAPACITOR BOOSTING TRANSFORMER L1 L3 Volt,CAPACITOR BOOSTING TRANSFORMER L1 PE Volt,CAPACITOR BOOSTING TRANSFORMER L1 Tota lCurrent,CAPACITOR BOOSTING TRANSFORMER L1 Total Current Limit,CAPACITOR BOOSTING TRANSFORMER L2 L3 Po WORKING END r,CAPACITOR BOOSTING TRANSFORMER L2 L3 Volt,CAPACITOR BOOSTING TRANSFORMER L2 PE Volt,CAPACITOR BOOSTING TRANSFORMER L2 Total Current,CAPACITOR BOOSTING TRANSFORMER L2 Total Current Limit,CAPACITOR BOOSTING TRANSFORMER L3 PE Volt,CAPACITOR BOOSTING TRANSFORMER L3 Total Current,CAPACITOR BOOSTING TRANSFORMER L3 Total Current Limit,CAPACITOR BOOSTING TRANSFORMER Resistor R,CAPACITOR BOOSTING TRANSFORMER Resistor S,CAPACITOR BOOSTING TRANSFORMER Resistor T,CAPACITOR BOOSTING TRANSFORMER Total Po WORKING END r,ELCTRODE PROT ACTIVE EARTH,Furnace Draw,SFC ( kcal per kg),FO ( Lts),FO (Lts/ Ton),SPV_oil,PVV_oil,QVV_oil,SPRV_oil,PVRV_oil,FLV_oil,FRV_oil,SPV_combustion,PVV_combustion,QVV_combustion,SPRV_combustion,FLV_combustion,FRV_combustion,Air to Fuel Ratio,P3_defect,Density (g/cm3),SiO2,Al2O3,Fe2O3,CaO,MgO,Na2O,K2O,TiO2,Date ,Name,FGCode,Draw
38,2022-01-21,28.95,29.0,26.55,91.7,34,30,10227,4938,29340,34278,16.24,96.47,28.166999999999998,92.61,5622,1001,1221,1321,18.5,112.7,0.912,30885,102,4.24,2.94,8.41,15.59,305,105.3,14719.13481,-0.40801441299999996,-0.028269024,1188.233255,0.355157434,1190.07766,1227.1155099999999,1266.634057,1271.728446,1236.018302,487.9928977,13269.738640000001,224.5852273,179.83806819999998,221.0880682,239.37926140000002,246.30823859999998,199.2017045,258.8210227,210.7982955,1216.2514199999998,1049.457386,32769.0,1491.495739,1581.630682,1543.038352,455.2585227,1392.590909,433.2954545,1403.674716,998.8025568,1179.2329550000002,1179.082386,1176.552557,1191.910511,1227.953125,1273.7982949999998,1237.022727,1325.830966,1300.776318,286.34193270000003,1013.791894,261.8435336,780.5710142,293.0008098,925.1819981000001,302.0838172,1180.104267,294.2816851,1350.922143,239.25830499999998,1295.255615,312.8151575,1229.791406,342.0360848,1296.7467689999999,571.2604531000001,834.3493454,268.9591203,67.80693054,10.0,250.0,940.0,1200.0,298.0,0.531313943,16777216.0,374401.5511,898491.0,10606.30256,30305.10795,694.9272593,189.55462849999998,686.3457935,187.81940490000002,93.97194585,3431.8683189999997,4300.0,727.6077094999999,187.1314706,118.7353028,3875.9716340000004,4300.0,105.11945700000001,3899.6541119999997,4300.0,51.71093962,48.13439337,51.40395458,1217.692847,5.315340088999999,304,1001,30885,102,1241.751043,1208.605779,35.65941586,13970.115109999999,14376.27752,0.473574409,0.49582753799999996,13970.115109999999,14376.27752,72.54807371,13970.115109999999,0.473574409,0.49582753799999996,11.89492701,9.22,2.5158,70.84,1.8,0.134,9.42,3.48,13.37,0.46,0.037000000000000005,2022-01-21,180ML DES MARQUIES FLINT - ES36,F3W0495QVTQ110000X,34.0
39,2022-01-22,29.04,29.0,26.5,91.3,37,30,10397,6340,30728,37068,20.68,100.23,28.642,93.42,5590,1016,1220,1324,18.2,120.9,0.912,31406,102,4.28,3.04,2.92,10.24,93,105.3,14719.13481,-0.40801441299999996,-0.028269024,1188.233255,0.355157434,1190.07766,1227.1155099999999,1266.634057,1271.728446,1236.018302,487.9928977,13269.738640000001,224.5852273,179.83806819999998,221.0880682,239.37926140000002,246.30823859999998,199.2017045,258.8210227,210.7982955,1216.2514199999998,1049.457386,32769.0,1491.495739,1581.630682,1543.038352,455.2585227,1392.590909,433.2954545,1403.674716,998.8025568,1179.2329550000002,1179.082386,1176.552557,1191.910511,1227.953125,1273.7982949999998,1237.022727,1325.830966,1300.776318,286.34193270000003,1013.791894,261.8435336,780.5710142,293.0008098,925.1819981000001,302.0838172,1180.104267,294.2816851,1350.922143,239.25830499999998,1295.255615,312.8151575,1229.791406,342.0360848,1296.7467689999999,571.2604531000001,834.3493454,268.9591203,67.80693054,10.0,250.0,940.0,1200.0,298.0,0.531313943,16777216.0,374401.5511,898491.0,10606.30256,30305.10795,694.9272593,189.55462849999998,686.3457935,187.81940490000002,93.97194585,3431.8683189999997,4300.0,727.6077094999999,187.1314706,118.7353028,3875.9716340000004,4300.0,105.11945700000001,3899.6541119999997,4300.0,51.71093962,48.13439337,51.40395458,1217.692847,5.315340088999999,307,1016,31406,102,1241.751043,1208.605779,35.65941586,13970.115109999999,14376.27752,0.473574409,0.49582753799999996,13970.115109999999,14376.27752,72.54807371,13970.115109999999,0.473574409,0.49582753799999996,11.89492701,9.22,2.5146,70.84,1.8,0.134,9.42,3.48,13.37,0.46,0.037000000000000005,2022-01-22,180ML DES MARQUIES FLINT - ES36,F3W0495QVTQ110000X,34.0
40,2022-01-23,28.97,29.0,26.57,91.7,33,30,10298,5526,29987,35513,18.15,98.51,28.278000000000002,92.89,5598,1007,1223,1324,18.4,116.66,0.91,31075,102,3.94,2.5,4.11,10.55,78,105.3,14719.13481,-0.40801441299999996,-0.028269024,1188.233255,0.355157434,1190.07766,1227.1155099999999,1266.634057,1271.728446,1236.018302,487.9928977,13269.738640000001,224.5852273,179.83806819999998,221.0880682,239.37926140000002,246.30823859999998,199.2017045,258.8210227,210.7982955,1216.2514199999998,1049.457386,32769.0,1491.495739,1581.630682,1543.038352,455.2585227,1392.590909,433.2954545,1403.674716,998.8025568,1179.2329550000002,1179.082386,1176.552557,1191.910511,1227.953125,1273.7982949999998,1237.022727,1325.830966,1300.776318,286.34193270000003,1013.791894,261.8435336,780.5710142,293.0008098,925.1819981000001,302.0838172,1180.104267,294.2816851,1350.922143,239.25830499999998,1295.255615,312.8151575,1229.791406,342.0360848,1296.7467689999999,571.2604531000001,834.3493454,268.9591203,67.80693054,10.0,250.0,940.0,1200.0,298.0,0.531313943,16777216.0,374401.5511,898491.0,10606.30256,30305.10795,694.9272593,189.55462849999998,686.3457935,187.81940490000002,93.97194585,3431.8683189999997,4300.0,727.6077094999999,187.1314706,118.7353028,3875.9716340000004,4300.0,105.11945700000001,3899.6541119999997,4300.0,51.71093962,48.13439337,51.40395458,1217.692847,5.315340088999999,304,1007,31075,102,1241.751043,1208.605779,35.65941586,13970.115109999999,14376.27752,0.473574409,0.49582753799999996,13970.115109999999,14376.27752,72.54807371,13970.115109999999,0.473574409,0.49582753799999996,11.89492701,9.22,2.5148,70.84,1.8,0.134,9.42,3.48,13.37,0.46,0.037000000000000005,2022-01-23,180ML DES MARQUIES FLINT - ES36,F3W0495QVTQ110000X,34.0
41,2022-01-24,27.25,27.3,20.29,74.5,45,30,10348,6931,31253,38184,22.4,101.0,28.663,92.63,5725,1011,1219,1322,18.5,123.4,0.91,31498,102,4.52,3.72,5.45,13.69,229,105.3,14560.546190000001,-0.405097365,-0.02461148,1193.495431,0.349662741,1206.9778019999999,1232.011777,1264.436421,1265.898786,1238.7611789999999,492.4862155,13123.74937,209.9473684,180.7982456,223.4548872,240.93984959999997,249.16541349999997,204.4636591,258.0025063,209.9135338,1219.807018,1048.363409,55537.0,1458.865915,1572.854637,1517.9411029999999,426.9097744,1385.964912,462.6578947,1386.152882,995.1077694,1178.042607,1177.918546,1173.399749,1208.506266,1232.808271,1267.7456140000002,1239.669173,1321.299499,1346.021305,288.57343280000003,1050.4211970000001,266.1092855,811.0111795,299.4469722,953.2178216,300.4573034,1227.194867,293.4127852,1407.068743,243.05904219999996,1368.7263580000001,315.3182519,1306.276397,350.4416298,1353.804073,575.4760131,888.4530469,270.5435539,67.80693054,10.0,250.0,940.0,1200.0,298.0,0.505186234,16777216.0,720789.8058,898491.0,19131.80576,29987.0,747.3106253999999,195.87405969999998,744.7033982999999,194.1631855,94.56218679,3588.276975,4300.0,785.3018183999999,193.3194966,126.4059455,4082.076582,4300.0,107.8425231,4041.8421710000002,4300.0,51.34211807,47.59276608,50.6269723,1314.9728029999999,4.118169414,309,1011,31498,102,1241.751043,1208.605779,35.65941586,13970.115109999999,14376.27752,0.473574409,0.49582753799999996,13970.115109999999,14376.27752,72.54807371,13970.115109999999,0.473574409,0.49582753799999996,11.89492701,9.22,2.5193,70.36,1.86,0.122,9.81,3.09,13.66,0.6,0.033,2022-01-24,150G MD Jam Jar,F3W0243QMNQ110000X,27.0
42,2022-01-25,26.47,26.5,19.06,72.0,42,30,10674,4159,22014,26173,15.09,79.86,27.37,99.29,5695,1051,1230,1327,20.7,94.95,0.91,30077,109,5.32,3.64,1.34,10.3,71,105.3,14056.86158,-0.41542896100000004,-0.016428636,1149.1591740000001,0.34710092299999995,1206.996241,1232.010221,1267.948594,1258.014989,1229.5271369999998,485.1292563999999,12671.63447,207.45656709999997,180.1966644,220.54482280000002,240.2619875,248.5191105,201.9152189,258.7553857,210.323836,1226.9666439999999,1053.224461,50363.17373,1480.762335,1583.694927,1533.050035,425.61014589999996,1391.174427,452.542738,1393.346769,993.9993051000001,1177.90271,1177.85754,1173.454482,1208.606671,1232.86171,1259.9687279999998,1230.466296,1325.661571,1021.988732,284.6232925,798.1361641,258.405482,617.3799311,298.1246636,722.1490303999999,299.9054129,927.5695390000001,293.9512391,1061.2336109999999,240.88656490000002,1029.4262210000002,313.6152662,982.0115238,261.4880111,1020.912961,569.014701,666.1683955,269.4871518,67.80693054,10.0,250.0,940.0,1200.0,298.0,0.39088143,16777216.0,739413.0813,898491.0,9798.829743,31123.745660000004,526.2318722,141.27779719999998,521.8671542,139.8791115,68.66033512,2709.0785309999997,4300.0,551.1576549,139.0788351,88.65217945,3072.676584,4300.0,79.36988465,3065.239886,4300.0,46.10588507,37.72469326,45.12083663,923.4553523,3.219275613,276,1051,30077,109,1241.751043,1208.605779,35.65941586,13970.115109999999,14376.27752,0.473574409,0.49582753799999996,13970.115109999999,14376.27752,72.54807371,13970.115109999999,0.473574409,0.49582753799999996,11.89492701,9.22,2.5191,70.36,1.86,0.122,9.81,3.09,13.66,0.6,0.033,2022-01-25,150ML FOOD JAR - DS96,F3W0244QMQQ110003X,26.0
43,2022-01-26,26.1,18.6,13.51,72.6,48,30,10309,6238,28338,34576,20.48,93.05,28.436,93.37,5739,1009,1222,1322,18.8,113.53,0.915,31078,102,3.85,2.97,0.19,7.01,42,105.3,14348.31655,-0.40554477899999997,-0.018247434,1180.162936,0.351285546,1206.9917890000002,1232.0064539999998,1264.62148,1259.5001730000001,1233.6683150000001,488.6715278,12934.74583,210.2388889,181.1180556,221.27222220000002,241.5902778,249.39583330000002,204.9673611,258.7756944,210.40694440000001,1225.770833,1054.2125,55537.0,1468.422917,1571.727083,1521.2944439999999,430.1298611,1386.310417,450.3743056,1391.272917,998.2979167000001,1177.2055560000001,1177.3625,1173.4611109999998,1208.56875,1232.9534720000001,1261.46875,1234.602778,1324.5,1324.8368380000002,290.1384097,1033.426971,256.3741812,796.8838417000001,303.9436228,932.3836978,300.04195419999996,1197.201726,294.2293602,1371.99235,245.5758076,1336.687003,315.2355857,1282.587452,252.59958540000002,1329.118443,576.5651518999999,868.0390768,271.77975360000005,67.80693054,10.0,250.0,940.0,1200.0,298.0,0.503742991,16777216.0,766742.5125,898491.0,14151.5,22996.175,707.0411775,188.2075137,703.5248042999999,186.4860148,90.60030876,3521.989939,4300.0,741.1630633999999,185.6415892,119.40374229999999,3991.263193,4300.0,106.10749440000001,3959.8926229999997,4300.0,50.28687262,46.58533492,49.60105665,1242.457668,3.820800779,305,1009,31078,102,1241.751043,1208.605779,35.65941586,13970.115109999999,14376.27752,0.473574409,0.49582753799999996,13970.115109999999,14376.27752,72.54807371,13970.115109999999,0.473574409,0.49582753799999996,11.89492701,9.22,2.5191,70.36,1.86,0.122,9.81,3.09,13.66,0.6,0.033,2022-01-26,150ML FOOD JAR - DS96,F3W0244QMQQ110003X,26.0
44,2022-01-27,31.34,25.4,16.95,66.6,58,30,10244,7364,30837,38201,23.76,99.51,28.375999999999998,91.57,5408,1000,1225,1323,17.5,123.27,0.91,31182,101,4.9,3.57,2.28,10.75,37,105.3,14637.647130000001,-0.405137808,-0.022276636000000002,1195.129577,0.35546309600000003,1194.592455,1223.669518,1263.830922,1259.039764,1236.31663,489.15625,13194.18125,210.54513889999998,180.55277780000003,219.92013889999998,240.4013889,247.9291667,204.61875,257.8680556,209.24722219999998,1221.6326390000002,1048.651389,55537.0,1469.309028,1569.334722,1522.05,437.10138889999996,1384.959028,446.08333330000005,1389.125,995.0118056,1169.329861,1167.745833,1156.854167,1196.18125,1224.334722,1260.904861,1237.170139,1321.585417,1340.748377,289.7747954,1044.322273,252.26321430000002,807.5014501,303.8900885,946.6415099999999,298.3914483,1219.22783,292.9067787,1397.405882,244.97540099999998,1361.5298710000002,314.6332496,1299.333284,254.30483109999997,1348.071388,576.9825440000001,879.5496532,270.95149219999996,67.80693054,10.0,250.0,940.0,1200.0,298.0,0.505184987,16777216.0,796999.3215,898491.0,15381.052780000002,29027.25625,731.4560217000001,192.8336229,729.0616865000001,191.18007360000001,92.00226625,3568.3694140000002,4300.0,768.5489246000001,190.3210358,123.47617679999999,4058.271844,4300.0,108.54730890000002,4017.691456,4300.0,50.83938171,47.13358367,50.13549069,1287.1135880000002,3.688281644,310,1000,31182,101,1241.751043,1208.605779,35.65941586,13970.115109999999,14376.27752,0.473574409,0.49582753799999996,13970.115109999999,14376.27752,72.54807371,13970.115109999999,0.473574409,0.49582753799999996,11.89492701,9.22,2.5192,70.36,1.85,0.115,9.79,3.14,13.6,0.64,0.032,2022-01-27,865ml MALTA JAR,F3Z0080QRQQ110000X,32.0
45,2022-01-28,32.58,32.3,25.67,79.4,60,30,10391,7196,30373,37569,23.14,97.65,29.041999999999998,93.37,5530,1016,1224,1323,17.8,120.79,0.912,31844,102,4.92,3.83,5.2,13.95,50,105.3,14952.933990000001,-0.405289216,-0.024836518999999998,1205.982278,0.35398076100000003,1191.981761,1224.450556,1265.309448,1263.746694,1240.8244320000001,493.2756944,13478.77847,210.3881944,180.2659722,220.05,240.85763889999998,247.3729167,203.8770833,258.2333333,209.4222222,1223.26875,1048.635417,55537.0,1469.370139,1569.56875,1522.6875,430.9180556,1390.161111,459.1708333000001,1391.4298609999998,996.6583332999999,1169.191667,1166.81875,1153.3625,1193.65625,1225.1118060000001,1265.574306,1241.722917,1322.472222,1324.87582,289.7547782,1032.417454,248.26413019999995,799.6125933999999,304.24913050000004,937.6591438999999,298.6202772,1208.043578,292.7432957,1385.236627,245.37060719999997,1348.2659,314.75718900000004,1280.878265,257.3656924,1334.9589310000001,576.3823806,869.3021806,271.2473473,67.80693054,10.0,250.0,940.0,1200.0,298.0,0.509070235,16777216.0,827613.0792,898491.0,15261.510419999999,30733.3,723.9676101,191.111352,720.9855554,189.3973285,90.9547163,3529.143761,4300.0,760.6598299,188.5998745,122.7660119,4014.3807890000003,4300.0,107.49864950000001,3977.740807,4300.0,50.82316661,46.88700833,50.09136701,1273.569297,3.938912597,311,1016,31844,102,1241.751043,1208.605779,35.65941586,13970.115109999999,14376.27752,0.473574409,0.49582753799999996,13970.115109999999,14376.27752,72.54807371,13970.115109999999,0.473574409,0.49582753799999996,11.89492701,9.22,2.5187,70.36,1.85,0.115,9.79,3.14,13.6,0.64,0.032,2022-01-28,865ml MALTA JAR,F3Z0080QRQQ110000X,32.0
46,2022-01-29,32.5,32.2,20.89,64.9,56,30,10339,7008,30808,37816,22.53,99.04,28.853,92.75,5264,1010,1223,1321,16.9,121.56,0.912,31637,102,4.5,4.78,5.98,15.26,59,105.3,15006.57106,-0.427394795,-0.028307521000000002,1208.714708,0.353718226,1191.976759,1221.739578,1265.6821699999998,1264.219564,1241.375529,494.59722220000003,13529.422919999999,211.10555559999997,180.3916667,220.4034722,241.4034722,247.9555556,204.01944440000003,258.6,210.01180559999997,1223.036111,1049.4847220000001,55537.0,1469.151389,1570.0875,1522.954167,428.09236110000006,1390.769444,466.8902778,1389.7506939999998,996.7291667000002,1169.980556,1167.579861,1153.508333,1193.7493060000002,1222.420139,1266.170139,1242.3284720000001,1322.5305560000002,1330.133583,290.4096728,1039.671748,253.9542336,801.23859,304.5454784,936.4117133999999,298.598576,1207.818528,293.41724489999996,1386.931342,246.42192599999998,1349.501273,315.83526989999996,1280.715102,254.5546356,1339.228881,578.113914,870.6416339,272.1322765,67.80693054,10.0,250.0,940.0,1200.0,298.0,0.488134795,16777216.0,858172.3597,898491.0,15398.490969999999,30422.3,724.5474646,190.99242859999998,721.0732389,189.2887248,91.13855109,3539.993247,4300.0,760.2814915,188.46831609999998,122.4982156,4017.141688,4300.0,107.50978959999999,3985.125707,4300.0,50.69795511,46.85390217,50.00188315,1273.729509,3.780703447,311,1010,31637,102,1241.751043,1208.605779,35.65941586,13970.115109999999,14376.27752,0.473574409,0.49582753799999996,13970.115109999999,14376.27752,72.54807371,13970.115109999999,0.473574409,0.49582753799999996,11.89492701,9.22,2.5191,70.36,1.85,0.115,9.79,3.14,13.6,0.64,0.032,2022-01-29,865ml MALTA JAR,F3Z0080QRQQ110000X,32.0
47,2022-01-30,32.54,32.2,27.76,86.1,58,30,10574,6322,29017,35339,20.9,95.91,28.959,95.72,5585,1035,1225,1326,18.5,116.81,0.919,31511,104,4.18,3.38,0.99,8.55,40,105.3,14931.717190000001,-0.40622321,-0.027269527999999998,1209.123194,0.35715688100000004,1191.977988,1219.9941,1265.101674,1264.924723,1241.6640730000001,494.73958330000005,13461.34375,212.46944440000001,181.70833330000002,221.3965278,241.9326389,249.06805559999998,205.23125,259.0222222,210.7631944,1224.008333,1049.866667,55537.0,1466.253472,1563.0701390000002,1519.5777779999999,426.21875,1387.838889,469.3368056,1390.834722,996.1909722000001,1170.254167,1167.857639,1153.545833,1193.74375,1220.650694,1266.8756939999998,1242.589583,1323.9819439999999,1318.6563640000002,290.0569068,1031.8291060000001,256.08989249999996,794.3873792999999,304.86666160000004,929.9832811000001,298.94820739999994,1199.738374,293.39313189999996,1374.8987300000001,248.1221057,1346.95819,317.0611541,1255.993199,260.1632423,1328.517231,576.3777977000001,860.2161269999999,272.7485999,67.80693054,10.0,250.0,940.0,1200.0,298.0,0.496677343,16777216.0,888388.7063,898491.0,14853.05625,30761.78125,695.3551102000001,186.17182680000002,690.6579886,184.3602429,88.74406843,3507.390125,4300.0,728.9452556,183.58140369999998,119.3692618,3977.8432780000003,4300.0,104.73442340000001,3955.9401479999997,4300.0,49.89353551,46.28247224,49.26597038,1221.225649,4.043722271,303,1035,31511,104,1241.751043,1208.605779,35.65941586,13970.115109999999,14376.27752,0.473574409,0.49582753799999996,13970.115109999999,14376.27752,72.54807371,13970.115109999999,0.473574409,0.49582753799999996,11.89492701,9.22,2.5194,70.36,1.85,0.115,9.79,3.14,13.6,0.64,0.032,2022-01-30,865ml MALTA JAR,F3Z0080QRQQ110000X,32.0
48,2022-01-31,32.44,32.1,27.8,86.5,63,30,10539,6106,28848,34954,20.26,95.7,28.774,95.46,5573,1032,1210,1305,18.5,115.96,0.8909999999999999,32294,107,4.03,3.67,1.68,9.38,47,105.3,14580.58294,-0.40528826100000004,-0.032682772,1192.539711,0.357077728,1191.996553,1219.969516,1262.676442,1264.490153,1241.213582,493.32569440000003,13144.23472,210.78055559999999,180.41041669999998,219.8916667,240.4972222,247.4916667,203.4770833,258.4986111,210.3451389,1223.0465279999999,1048.553472,55537.0,1454.261111,1569.58125,1513.846528,421.46527779999997,1383.177778,470.23194440000003,1386.63125,995.4277778,1170.563889,1168.032639,1153.540972,1193.748611,1220.6569439999998,1266.474306,1242.136806,1319.652778,1288.131349,288.2465279,1007.9937480000001,254.07528080000003,772.6687072999999,301.2707358,900.5927695,295.5063672,1164.4024880000002,289.77117020000003,1340.1475699999999,244.8095133,1307.146588,312.9480136,1225.980179,253.7461418,1299.321228,573.4343661,843.4200626,269.8719622,67.80693054,10.0,250.0,940.0,1200.0,298.0,0.49482246399999996,16777216.0,916706.9632,898491.0,13943.86875,29206.05,676.8575824,185.5639469,673.619261,183.9245274,87.94536075,3430.8810810000004,4300.0,709.3295893,183.29629630000002,120.01789129999999,3873.27715,4300.0,104.4175348,3845.666552,4300.0,50.98446968,47.47560532,50.34151651,1189.354484,3.889983997,301,1032,32294,107,1241.751043,1208.605779,35.65941586,13970.115109999999,14376.27752,0.473574409,0.49582753799999996,13970.115109999999,14376.27752,72.54807371,13970.115109999999,0.473574409,0.49582753799999996,11.89492701,9.22,2.5248,69.61,1.59,0.111,10.35,3.49,13.83,0.52,0.033,2022-01-31,865ml MALTA JAR,F3Z0080QRQQ110000X,32.0
49,2022-02-01,36.36,36.2,16.67,46.1,53,30,10504,6916,30461,37377,22.67,99.85,28.78,94.34,5607,1026,1218,1318,18.4,122.52,0.912,31557,103,5.61,3.52,4.41,13.54,59,105.3,14485.189890000001,-0.405481535,-0.024030056,1202.946354,0.35889443200000004,1176.7381460000001,1187.679927,1257.605235,1261.362305,1238.64446,495.72222220000003,13055.32014,210.3375,179.7631944,219.58125,240.00625,246.4784722,203.6673611,256.9215278,208.7652778,1215.139583,1042.415278,55537.0,1460.829861,1574.0875,1519.516667,423.3340278,1380.8,469.575,1389.441667,987.0576389,1162.5784720000001,1159.577083,1143.4194439999999,1178.383333,1188.322222,1263.290972,1239.521528,1314.470139,1325.544144,288.08111460000003,1038.3736800000001,254.9956608,798.8249122999999,302.459249,930.4808068,296.799527,1205.400431,291.3025665,1385.149016,245.74893709999998,1350.8411310000001,314.16859289999996,1269.89656,264.4439615,1336.4643640000002,577.1462654000001,874.6825158,268.6294356,67.80693054,10.0,250.0,940.0,1200.0,298.0,0.500367469,16777216.0,110767.5979,930854.6833,15152.63125,28865.83889,719.7763146000001,191.61492090000002,716.7521206,189.9721259,91.27416099999999,3536.695846,4300.0,755.4109900000001,189.2732446,123.25419550000001,4005.8903270000005,4300.0,107.49537040000001,3973.079027,4300.0,51.0358421,47.44943092,50.38002631,1265.6563390000001,3.748864698,305,1026,31557,103,1241.751043,1208.605779,35.65941586,13970.115109999999,14376.27752,0.473574409,0.49582753799999996,13970.115109999999,14376.27752,72.54807371,13970.115109999999,0.473574409,0.49582753799999996,11.89492701,21.63,2.5209,69.61,1.59,0.111,10.35,3.49,13.83,0.52,0.033,2022-02-01,1000ml TT JAR (Shrink Pal),F3Z0122QMQQ110001X,35.0
